class,seed,pretrain_seed,method,auroc,auprc
class_AED,51,1.0,contrastive_classholdout_structure,0.7977777777777777,0.3105078656755227
class_AED,51,1.0,contrastive_classholdout_expression,0.47,0.03950768437840371
class_AED,51,1.0,contrastive_classholdout_concat,0.6711111111111111,0.4010022385022385
class_AED,51,2.0,contrastive_classholdout_structure,0.9400000000000001,0.5256924079504725
class_AED,51,2.0,contrastive_classholdout_expression,0.518888888888889,0.04354890555672582
class_AED,51,2.0,contrastive_classholdout_concat,0.9333333333333333,0.42951492951492953
class_AED,51,0.0,contrastive_debiased_structure,0.6388888888888888,0.0657854424158772
class_AED,51,0.0,contrastive_debiased_expression,0.5377777777777777,0.04853027979904419
class_AED,51,0.0,contrastive_debiased_concat,0.5966666666666667,0.05418349629030566
class_AED,51,1.0,contrastive_debiased_structure,0.5188888888888888,0.04434349659010056
class_AED,51,1.0,contrastive_debiased_expression,0.5266666666666666,0.04590005717456698
class_AED,51,1.0,contrastive_debiased_concat,0.4988888888888889,0.04167931534901035
class_AED,51,2.0,contrastive_debiased_structure,0.5255555555555556,0.04570636192932983
class_AED,51,2.0,contrastive_debiased_expression,0.4355555555555556,0.03795018681524541
class_AED,51,2.0,contrastive_debiased_concat,0.4411111111111111,0.038038646158183934
class_AED,51,,contrastive_randholdout0_concat,0.5511111111111111,0.046281265031265034
class_AED,51,,contrastive_randholdout1_concat,0.6033333333333333,0.05830421781783292
class_AED,51,,contrastive_randholdout2_concat,0.42,0.036490544158117984
class_AED,51,,raw_expression_RF,0.3238888888888889,0.03237650563116928
class_AED,51,,raw_ecfp4_RF,0.8377777777777777,0.21453313221979073
class_AED,51,,raw_concat_RF,0.4288888888888889,0.04144387883358471
class_AED,51,,neighbor_connectivity,0.41222222222222227,0.03609443661227321
class_AED,51,,random,0.518888888888889,0.2273300029061639
class_Statin,42,0.0,contrastive_full_structure,1.0,1.0
class_Statin,42,0.0,contrastive_full_expression,0.9733333333333333,0.6
